RegionID,SizeRank,RegionName,RegionType,StateName,Jan-96,Feb-96,Mar-96,Apr-96,May-96,Jun-96,Jul-96,Aug-96,Sep-96,Oct-96,Nov-96,Dec-96,Jan-97,Feb-97,Mar-97,Apr-97,May-97,Jun-97,Jul-97,Aug-97,Sep-97,Oct-97,Nov-97,Dec-97,Jan-98,Feb-98,Mar-98,Apr-98,May-98,Jun-98,Jul-98,Aug-98,Sep-98,Oct-98,Nov-98,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20
394791,850,"Lexington, NE",Msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78091,78662,78916,79359,79586,79687,80164,80284,80428,80406,80428,80712,80640,80399,80105,80147,80531,80943,80809,80967,80957,81051,81061,80908,81328,81498,81643,81432,81360,81531,81668,81706,81788,81938,82219,82086,81821,81605,81856,82353,82024,81403,80743,80885,81241,81691,81707,81764,81606,81662,81616,81627,82000,82363,82796,82949,83089,83118,83103,83014,83092,82859,82503,81970,81814,81869,81884,81809,81832,81907,82112,82286,82455,83003,83542,84083,84139,84080,84010,83914,83473,83115,82810,82823,82847,82831,82892,82947,83064,83152,83233,83261,83482,83582,83705,83637,83659,83689,83735,83838,83965,84150,84339,84616,84904,85213,85491,85797,86077,86184,86234,86280,86500,86756,87038,87290,87546,87841,88136,88425,88683,88981,89358,89733,90107,90415,90749,91079,91464,91850,92291,92693,93076,93496,93886,94280,94590,94916,95247,95579,95885,96207,96544,96900,97293,97720,98185,98694,99187,99782,100327,100921,101525,102161,102748,103329,103859,104408,104900,105389,105937,106468,107084,107690,108191,108593,108975,109467,110087,110716,111339,111923,112511,113016,113589,114229,114988,115574,116077,116522,117103,117624,118245,118937,119617,120164,119849,119529,119177,119463,119658,119852,119917,120063,120188,120317,120486,120846,121858,122896
394401,851,"Boone, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104393,103930,103871,104066,104904,105795,106318,106637,106962,107454,107804,107998,108187,108947,109624,109866,109353,109044,109178,109608,109983,110077,110274,110635,111101,111664,112423,113090,113511,113479,113596,113699,113960,114246,114738,115119,115376,115286,115152,114969,114845,114713,114591,114448,114084,113901,113630,113926,113883,114112,114084,114262,114226,114206,113865,113770,114313,115115,115787,115055,114533,114056,114196,114247,114338,114448,115184,115834,116082,115468,114841,114891,115091,115178,115035,114932,114799,114786,114486,114077,113556,113458,113628,113869,113875,113910,114041,114149,114411,114414,114429,114389,114534,114676,114637,114521,114595,114627,114481,114358,114360,114583,114746,114986,115266,115608,115874,116301,116775,117345,117887,118234,118282,118268,118369,118681,118871,119168,119539,119877,120050,120254,120508,120894,121302,121863,122382,122799,123106,123275,123499,123711,124021,124251,124579,124973,125531,125863,126228,126528,127027,127600,128172,128655,129100,129550,130201,130820,131341,131586,131778,132088,132529,132908,133176,133611,134172,134794,134845,134738,134700,135130,135586,135913,136163,136481,136922,137371,138019,138731,139587,140267,140998,141687,142374,142660,142804,142925,143205,143420,143434,143395,143518,143893,144233,144456,144693,145292,146028
395159,852,"Toccoa, GA",Msa,GA,55818,55985,56076,56266,56386,56549,56732,56880,56941,57057,57267,57585,57950,58325,58610,58785,59025,59348,59697,60018,60392,60717,60964,61182,61069,60670,60540,60868,61432,61633,61789,62101,62606,63095,63486,63655,64374,65424,66245,66605,66611,67061,67467,67836,68064,68257,68515,68866,69005,69289,69569,70091,70510,70908,71296,71732,72128,72537,73067,73687,74403,74745,75147,75396,75883,76258,76632,76941,77221,77557,77851,78137,78369,78681,78967,79281,79640,80024,80450,80793,81182,81516,81761,81954,82103,82343,82613,82850,82985,83002,83071,83233,83453,83645,83901,84239,84702,85053,85327,85510,85760,86120,86454,86793,87082,87431,87730,87885,87857,87955,88201,88668,89114,89527,89973,90245,90558,90741,91044,91353,91731,92050,92290,92529,92783,93083,93358,93725,94054,94432,94674,94954,95177,95355,95549,95723,95953,95975,95832,95812,95863,95997,95938,95822,95659,95538,95297,94944,94458,94231,94066,93812,93394,93046,92786,92560,92333,92032,91676,91093,90509,89720,89043,88296,87691,86930,86443,85910,85501,84983,84621,84492,84240,83966,83532,83213,82792,82376,81617,80970,80213,79689,78993,78290,77767,77337,76996,76532,76009,75516,75128,74711,74369,74092,74008,73945,73800,73714,73646,73772,74025,74338,74708,75099,75547,75905,76250,76615,77023,77400,77797,78166,78574,79036,79548,80050,80483,80882,81231,81578,81977,82414,82888,83292,83662,83905,84054,84238,84399,84635,84880,85187,85549,85941,86267,86613,86965,87413,88017,88543,89144,89585,90095,90482,90835,91095,91421,91723,91977,92216,92495,92911,93368,93823,94211,94633,94957,95290,95692,96182,96805,97407,97859,98250,98696,99291,99830,100360,100982,101712,102238,102763,103248,103812,104495,105120,105504,105716,106039,106573,107144,107714,108325,109071,109716,110324,110192,110069,110023,110514,110922,111205,111501,111826,112287,112710,113289,113948,115244,116671
394470,853,"Clarksdale, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56669,56558,56407,56207,56060,56030,55958,56002,56008,56005,55975,56082,56240,56351,56325,56169,55916,55578,55275,54727,54173,53658,53259,53069,52878,52985,53000,53083,52935,52731,52466,52371,52307,52210,51985,51105,50181,48776,48139,47580,47680,47576,47635,47550,47554,47504,47506,47607,47578,47688,47418,47176,46624,46470,46171,46031,45800,45733,45641,45775,45977,46345,46523,46662,46711,46667,46662,46709,46828,46883,46914,46866,46917,47052,47387,47717,47919,48086,48234,48336,48520,48704,48970,49165,49410,49398,49310,49115,49272,49440,49721,49965,49887,49738,49526,49606,49514,49447,49442,49692,49967,50106,50198,50244,50525,50885,51322,51611,51752,51930,52104,52312,52330,52467,52561,52697,52792,52849,52713,52537,52909,53388,53862,53878,53970,53994,54056,54213,54422,54699,55004,55345,55455,55604,55687,55849,55935,56108,56344,56640,56908,57043,57269,57450,57675,57684,57779,58019,58306,58521,58660,58678,58672,58723,58710,58712
395138,854,"Summerville, GA",Msa,GA,40927,40858,40972,41079,41292,41426,41624,41853,42047,42260,42469,42742,42803,42838,42917,43195,43442,43684,43938,44249,44617,44965,45325,45724,46502,47602,48253,48716,48956,49445,49745,49963,50387,50896,51449,51747,51992,52163,52614,53037,53596,54198,54954,55559,55743,55846,55979,56289,56503,56706,57127,57575,57897,57996,58121,58573,59149,59756,60219,60810,61393,61921,62246,62554,62999,63461,63896,64094,64359,64582,64895,65089,65267,65391,65530,65749,65970,66237,66431,66597,66727,66852,66993,67027,67083,67225,67427,67599,67715,67794,67945,68177,68402,68714,68947,69291,69473,69680,69840,70107,70320,70538,70681,70828,71038,71159,71407,71637,72131,72489,72786,72935,73199,73527,73838,74059,74183,74307,74426,74566,74567,74585,74638,74713,74869,74981,75301,75585,75922,76198,76337,76431,76439,76571,76701,76917,76915,76928,76785,76834,76803,76781,76711,76656,76701,76523,76305,75915,75647,75308,74770,74166,73720,73469,73301,72909,72518,72145,71769,71318,70712,70067,69609,69150,68631,67973,67321,66876,66298,65794,65334,65140,64990,64863,64718,64512,64193,63838,63406,62969,62595,62208,61777,61163,60679,60277,59929,59595,59279,58949,58642,58344,58033,57833,57667,57633,57531,57438,57375,57337,57377,57490,57712,57986,58348,58616,58903,59114,59345,59551,59802,60112,60426,60721,60962,61100,61268,61497,61790,62069,62347,62654,62825,63026,63273,63557,63789,64038,64297,64508,64688,64894,65213,65448,65764,65942,66097,66218,66401,66724,66897,67147,67331,67694,67904,68163,68329,68628,68867,69227,69662,69943,70227,70369,70583,70607,70671,70773,71068,71338,71760,72021,72237,72515,72938,73424,73802,74172,74609,75106,75515,75867,76137,76557,77005,77539,78050,78482,78921,79545,80242,80918,81365,81911,82436,83127,83051,82844,82301,82433,82559,82621,82656,82750,83109,83499,83996,84409,85489,86727
753909,855,"Ottawa, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95201,95603,95743,96038,96223,96531,96818,97265,97585,97820,97750,97815,98078,98204,98181,98087,98134,98196,98476,98356,98377,98371,98939,99387,99739,100027,100720,101659,102426,102804,102706,102911,103137,103663,103838,103818,103431,102984,102803,102723,103000,103310,103844,104246,104628,104764,105092,105629,106288,107078,107365,107413,107193,107347,107757,108164,108522,108902,109212,109517,110308,111134,111997,112808,113612,114049,114346,114497,114892,115069,115434,115609,115413,115170,115081,115233,115312,115552,115551,115635,115396,115381,115176,115186,115111,115062,114941,114804,114713,114583,114611,114836,115095,115252,115205,114979,114777,114483,114281,114018,113792,113555,113353,113175,112987,112811,112707,112653,112682,112812,112770,112639,112408,112295,112134,111767,111461,111167,111011,110876,110613,110321,110052,109922,109870,109733,109602,109460,109301,109225,109090,109044,109028,108798,108600,108315,108339,108330,108353,108362,108364,108312,108290,108212,108241,108602,108967,109368,109387,109449,109444,109594,109804,110066,110306,110606,110858,110987,111154,111284,111534,111733,112054,112334,112612,112868,113128,113300,113472,113692,113959,114281,114612,114991,115305,115671,115993,116368,116685,117169,117651,118164,118589,119065,119476,119885,120382,120832,121375,121721,122234,122549,122965,123373,123816,124221,124673,125315,125987,126628,127210,127928,128645,129361,129993,130374,130940,131535,132351,132806,133084,133305,133697,134208,134740,135414,136088,136953,137359,137916,138303,138622,138818,139029,139487,139804,140108,140394,140767,141186,141926,142603,143354,144368,145633
394912,856,"New Ulm, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127340,126859,126477,125741,124940,124192,123436,123392,123441,123440,122939,122384,121828,121316,120702,120164,119593,118863,118036,116541,114946,113646,113181,113048,112904,112780,112832,112672,112724,112887,113290,113061,112902,112499,112183,111538,110961,110508,109950,109532,109131,108919,108691,109277,109893,110426,110271,110171,110206,110267,110457,110648,110831,110931,110991,111038,111057,111297,111831,112532,113218,113846,114460,115097,115843,116498,117216,117742,118392,118962,119589,120079,120538,121073,121612,122159,122573,123023,123396,123709,124017,124335,124655,125045,125412,125841,126227,126634,127063,127590,128068,128583,128989,129515,130142,130711,131245,131647,132080,132555,133042,133580,134158,134853,135609,136334,136976,137654,138447,139255,140099,140931,141798,142533,143268,143922,144558,145111,145819,146667,147567,148474,149304,149976,150624,151153,151760,152314,152944,153626,154158,154646,154995,155725,156459,157320,157893,158500,159062,159787,160620,161501,161455,161307,161018,161106,161084,161062,161314,161691,162120,162515,162842,163185,164343,165654
394830,857,"Marshall, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128489,129097,129371,130680,132760,134380,135614,136057,137073,137714,137746,137398,137167,137137,137714,137141,135487,134182,133626,133855,132920,132013,131407,131183,130502,129640,128522,127954,127311,126610,125347,123885,122629,121775,121392,120955,120661,120320,120029,119911,118934,117908,116560,115948,115564,115270,114874,114203,113518,112942,112339,111831,111876,112186,113320,114332,115135,115225,115109,115177,115285,115334,115473,115433,115393,115336,115153,114955,114858,115164,115564,115982,116360,116801,117343,118037,118860,119505,120042,120482,120959,121407,121880,122397,122887,123366,123753,124144,124529,124924,125272,125544,125820,126059,126253,126469,126829,127271,127728,128158,128510,128951,129384,129878,130298,130780,131397,131932,132381,132752,133103,133466,133844,134313,134738,135188,135751,136409,137029,137627,138303,138927,139646,140299,140980,141541,142145,142785,143305,143815,144352,145111,145822,146673,147402,148200,148790,149323,149713,150132,150636,151177,151656,152022,152355,153000,153718,154455,154915,155414,156030,156917,157788,158557,158438,158320,158164,158270,158216,158143,158427,158791,159181,159386,159627,159977,161088,162281
394758,858,"La Grande, OR",Msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125092,125903,126144,127687,128885,130296,131199,132304,133860,135339,136866,138285,139578,140667,142229,143075,144113,144760,145851,146797,147047,147374,147631,147980,148457,148691,149137,149053,149489,149752,150365,150329,150124,149729,149113,148399,147538,146980,146267,145561,144342,143206,141963,141012,139928,138841,137687,136497,135261,133944,132682,131505,130413,129448,128412,127520,126899,126471,126192,125882,125712,125407,125092,124529,123925,123092,122463,121822,121173,120575,119953,119279,118464,117967,117587,117504,117377,117504,117534,117577,117627,117534,117374,117330,117500,117726,118093,118481,119079,119604,120246,120934,121448,122099,122857,123958,125036,126054,126959,127888,128747,129581,130392,131247,132317,133319,134285,135051,135854,136667,137519,138406,139354,140323,141249,142186,143114,144313,145590,146886,148042,149287,150657,151985,153263,154557,155990,157435,158903,160166,161422,162603,163939,165238,166544,167906,169330,170845,172310,173703,174960,176149,177321,178505,179708,180881,181794,182522,183144,183745,184274,184877,185755,186676,187617,188481,189292,190058,190708,191341,191823,192295,192799,193257,193659,193910,194277,194734,195417,196298,197239,198197,198874,199500,200098,200397,200476,200581,200854,201162,201352,201487,201773,202169,202950,203852,204857,206188,207766
394649,859,"Greensburg, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115220,115110,115030,114812,114648,114534,114450,114374,114334,114340,114346,114266,114303,114257,114124,113841,113556,113291,113029,112738,112474,112219,112085,112007,111819,111778,111850,112224,112419,112516,112456,112463,112293,112080,111748,111562,111369,111154,111016,110866,110917,110888,111089,111184,111448,111625,111717,111794,111781,111906,111889,111974,111983,111945,111884,112019,112244,112500,112813,113092,113418,113525,113716,113746,113843,114206,114612,114961,115080,115242,115492,115736,115917,116144,116412,116829,117261,117682,118111,118654,119230,119772,120156,120603,121023,121521,121914,122428,122885,123235,123455,123574,123812,124071,124507,124940,125513,126022,126587,126994,127449,127943,128575,129175,129634,130199,130620,131113,131480,132000,132577,133178,133771,134338,134915,135568,136441,137291,138220,139051,139956,140867,141716,142602,143387,144185,144873,145542,146092,146546,146987,147557,148306,149078,149814,150501,151279,152143,153053,153955,154802,155497,155714,155869,155942,156310,156615,156971,157359,157740,158187,158683,159286,160111,161362,162684
394854,860,"Mexico, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66307,66019,66411,66820,67527,67863,68211,68526,68857,69192,69562,69887,70260,70987,71339,71647,71585,71893,72133,72470,72802,73163,73437,73732,73940,74285,74369,74499,74499,74758,75065,75319,75546,75714,75883,76114,76340,76555,76688,76848,77126,77475,77926,78270,78593,78878,79282,79637,80002,80425,80967,81487,81827,82134,82346,82638,82930,83297,83626,83876,84168,84394,84677,84894,85063,85116,85192,85341,85544,85688,85805,85952,86036,86164,86250,86431,86632,86884,87081,87226,87293,87360,87425,87494,87604,87596,87534,87335,87299,87299,87361,87370,87284,87175,86958,86849,86625,86528,86382,86400,86358,86220,86116,85901,85816,85698,85647,85373,85083,84681,84282,83837,83463,83235,82903,82671,82504,82378,82326,82286,82315,82215,82193,81971,81987,81783,81815,81457,81117,80698,80212,79819,79501,79495,79455,79571,79012,78567,77884,77861,77709,77661,77659,77711,77729,77626,77534,77394,77518,77675,77896,77949,78004,78082,78101,78086,78004,77944,77872,77953,78058,78139,78169,78218,78363,78474,78641,78813,79081,79338,79681,79978,80334,80641,80980,81220,81457,81663,81888,82080,82265,82436,82539,82571,82696,82954,83386,83792,84212,84608,84966,85375,85710,86081,86448,86879,87202,87502,87806,88093,88332,88568,89001,89354,89725,90042,90398,90815,91220,91675,91798,92090,92342,92839,93024,93340,93712,94161,94587,94868,95293,95619,96008,96254,96463,96646,96946,97347,97822,98447,98983,99501,99955,100453,101163,101498,101755,101781,102010,102238,102393,102438,102602,102881,103183,103523,103768,104369,105095
394869,861,"Moberly, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79688,79557,79477,79425,79464,79481,79564,79718,79877,79859,79473,79179,78847,78801,78621,78299,77769,77227,76628,76077,75580,75281,75455,75469,75487,75252,75209,75202,75202,75170,75008,74454,73822,73329,73009,72783,72551,72317,72169,72039,72082,72270,72601,73298,73885,74247,74174,74021,74086,74193,74226,74243,74274,74188,74070,73976,74100,74292,74407,74563,74342,74229,73987,73889,73748,73752,73790,73824,73843,73975,74236,74508,75035,75503,76052,76379,76695,76889,77135,77255,77368,77320,77355,77395,77462,77594,77763,78043,78298,78598,78834,79104,79354,79655,79986,80298,80606,80789,80977,81146,81383,81611,81820,82086,82275,82508,82693,83094,83451,83878,84209,84579,84933,85225,85472,85685,86020,86398,86822,86962,87177,87341,87689,87997,88338,88826,89342,89884,90232,90595,90865,91208,91482,91688,91900,92144,92550,92875,93311,93791,94305,94682,94697,94690,94609,94826,95062,95314,95473,95698,95896,96116,96441,96918,97773,98732
753923,862,"The Dalles, OR",Msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140396,141690,142798,145803,148840,152299,155336,158437,161610,165089,168490,171644,174224,176922,179977,182234,184316,185538,187111,188478,189586,190399,191029,191812,192812,193715,194831,195144,195296,195019,195572,195962,196122,195493,194847,194200,194283,194231,193422,193684,193610,193981,192627,190944,189322,187847,186678,185436,183772,182246,180934,179373,177958,176566,175702,174615,173729,173093,172441,171295,170150,168998,168286,166841,165194,163207,161873,160911,159787,158322,157000,156162,155503,154369,152927,151968,151313,151013,150337,150128,149820,149673,149107,149215,149299,150009,150077,150328,150601,150710,151041,150904,150963,151179,151860,151745,151593,151256,152177,153137,154194,155234,156113,157051,158094,159284,160511,161768,162881,163876,164701,165589,166405,167349,168325,169447,170770,172241,173419,174194,175175,176731,178305,179656,180986,182523,184199,185850,187464,188873,190524,192933,195405,197463,198993,200593,202319,203916,205433,206868,207481,208113,208669,209793,210855,211885,212882,213927,214890,215863,216818,217786,219385,220991,222756,223934,225105,226313,227688,229084,230176,231009,231660,232495,233781,235171,236456,237154,237989,238833,239893,241166,242647,244268,245539,246746,247001,246692,246465,247161,248114,248862,249440,249913,250489,251190,252368,253614,255365,257623,259972
394529,863,"Deming, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139948,139487,138978,138119,136839,135724,134538,133688,132918,132400,131487,130433,129241,128735,128519,127999,127956,127553,127411,126986,126721,126356,126249,126374,126769,126600,126042,125589,125218,125305,125364,125396,125064,124461,124266,123891,123385,122358,121605,121316,121515,121593,121471,121184,121079,120903,120782,121019,121497,121691,121092,119948,117728,115780,114207,113426,112500,111908,111547,111564,111305,111376,111745,111666,111607,111358,111393,111099,111010,110610,109571,108075,107070,106601,106219,106203,106606,106827,106585,106450,106150,106495,106466,106716,106168,105771,105220,104830,104328,104040,103905,103625,103532,102388,101988,101196,101229,100507,100133,99553,99325,99159,99278,99320,99190,99339,99343,99582,99755,100371,100729,101199,101402,101333,100994,100619,100487,100542,100669,100774,101149,101344,101616,101524,101480,101811,102124,102730,103094,103840,104536,105382,105679,106050,106373,107073,107750,108474,109169,109699,110161,110282,110352,110378,110682,111067,111498,111845,112283,112599,113051,113544,114230,114992,115878,116787
394584,864,"Fallon, NV",Msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187591,190190,192284,196827,200702,204755,208305,211815,215007,217799,220207,222077,223653,224700,225908,226681,227764,227536,227213,226147,225554,224924,224272,223257,222081,220692,219064,216789,214227,212114,210115,208142,204545,200478,195906,191924,187874,183509,179026,174832,171072,167168,163240,159295,156285,153695,151548,149383,146958,144593,142144,139838,137414,135091,133026,131116,129320,127713,126157,124701,123520,122833,122213,121475,120567,119646,118318,117001,115602,114275,112912,111554,110192,108551,107149,105979,105185,104493,104136,103989,103971,103894,103953,104131,104489,104911,105325,105877,106538,107465,108540,109749,111023,112555,114302,116288,118370,120614,122907,125257,127548,129706,131844,133769,135723,137482,139181,140762,142252,143690,145090,146357,147686,148981,150378,151827,153296,154843,156326,157825,159231,160843,162447,164179,165711,167329,168750,170300,171739,173173,174589,175858,177370,178687,180238,181638,183211,184645,186076,187528,189207,190901,192302,193739,195291,197032,198607,200214,202007,204104,206355,208568,210822,213170,215879,218917,221772,224639,227133,229459,231310,233098,234952,236541,237771,238868,239899,241117,242083,243120,243529,244224,244982,246124,247049,248020,248458,248803,249066,249349,249775,250081,251106,252012,253076,253821,254676,255663,257269,259055
394615,865,"Fredericksburg, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179087,180398,181466,183216,184921,186547,188554,190181,191594,192818,193747,194761,195809,196871,198118,199777,201164,202390,202977,204078,205201,206325,207561,208508,209402,209546,209302,209087,209456,210394,211238,211814,212203,212639,213354,213952,214352,215122,215907,216697,216791,215931,214996,214220,214409,214768,214817,215052,215029,214880,214308,213670,213004,212837,212932,212936,212545,212160,212011,211620,211288,210813,210638,210409,210517,210580,210490,210280,209988,209620,209172,208767,208553,208531,208673,208870,208917,208621,208259,208129,208313,208596,208914,209381,209572,209843,209991,210521,210934,211864,212580,213561,214186,214811,215365,215918,217163,218330,219636,220701,221900,223282,225087,226730,228169,229738,231366,232871,233755,234807,236066,237175,238483,239244,240157,241135,242711,244400,246032,247742,249654,251128,252473,253983,255601,257493,259024,260298,261201,262024,263101,264675,266004,267955,269780,271745,273562,274957,276814,278433,280736,282851,285081,286817,288287,289293,290077,291248,292373,294277,295864,298296,300121,301889,303438,304850,307705,310465,313744,315983,318174,319070,319755,319948,321015,321927,323763,325604,326884,328049,328830,330723,332430,333309,333536,333100,334063,335278,336036,336725,337355,338424,339805,340978,342539,345436,349233,353880,357424
